timestamp,uri,x(m),y(m),z(m)
205872,radio://0/80/2M/E7E7E7E702,2.1739892959594727,1.5951719284057617,0.02399432472884655
206372,radio://0/80/2M/E7E7E7E702,2.1774742603302,1.5966007709503174,0.025517277419567108
206872,radio://0/80/2M/E7E7E7E702,2.1777970790863037,1.6016595363616943,0.026117710396647453
207372,radio://0/80/2M/E7E7E7E702,2.1747958660125732,1.600917935371399,0.025738216936588287
207872,radio://0/80/2M/E7E7E7E702,2.1678810119628906,1.5995408296585083,0.025573531165719032
208372,radio://0/80/2M/E7E7E7E702,1.5,0.0,0.0
208872,radio://0/80/2M/E7E7E7E702,2.159122943878174,1.5272597074508667,0.024457337334752083
209372,radio://0/80/2M/E7E7E7E702,2.153118371963501,1.5470130443572998,0.024964746087789536
209872,radio://0/80/2M/E7E7E7E702,2.1451573371887207,1.5671409368515015,0.02526201121509075
210372,radio://0/80/2M/E7E7E7E702,2.1491003036499023,1.57487154006958,0.024723319336771965
210872,radio://0/80/2M/E7E7E7E702,2.1521379947662354,1.5769028663635254,0.026843668892979622
211372,radio://0/80/2M/E7E7E7E702,2.072498321533203,1.5318024158477783,0.025868691504001617
211872,radio://0/80/2M/E7E7E7E702,2.194749593734741,1.5493934154510498,0.07379890978336334
212372,radio://0/80/2M/E7E7E7E702,2.1494088172912598,1.5697581768035889,0.14956441521644592
212872,radio://0/80/2M/E7E7E7E702,2.1721317768096924,1.5767161846160889,0.31258928775787354
213372,radio://0/80/2M/E7E7E7E702,2.175351858139038,1.5596625804901123,0.45740464329719543
213872,radio://0/80/2M/E7E7E7E702,2.0807857513427734,1.5522496700286865,0.5972245931625366
214372,radio://0/80/2M/E7E7E7E702,2.2156319618225098,1.5771915912628174,0.713681161403656
214872,radio://0/80/2M/E7E7E7E702,2.302720546722412,1.5420584678649902,0.8356707096099854
215372,radio://0/80/2M/E7E7E7E702,2.326892137527466,1.5915549993515015,0.8802466988563538
215872,radio://0/80/2M/E7E7E7E702,2.2678158283233643,1.5768252611160278,0.8816503882408142
216372,radio://0/80/2M/E7E7E7E702,2.334519863128662,1.6009670495986938,0.9396882653236389
216872,radio://0/80/2M/E7E7E7E702,2.3332388401031494,1.5680936574935913,1.0204018354415894
217372,radio://0/80/2M/E7E7E7E702,2.3311686515808105,1.5884045362472534,1.0954971313476562
217872,radio://0/80/2M/E7E7E7E702,2.3405044078826904,1.6430925130844116,1.186539649963379
218372,radio://0/80/2M/E7E7E7E702,2.3268866539001465,1.6603710651397705,1.2620278596878052
218872,radio://0/80/2M/E7E7E7E702,2.3498480319976807,1.6515612602233887,1.349495530128479
219372,radio://0/80/2M/E7E7E7E702,2.3457448482513428,1.6581311225891113,1.4416803121566772
219872,radio://0/80/2M/E7E7E7E702,2.341341495513916,1.6949113607406616,1.5168416500091553
220372,radio://0/80/2M/E7E7E7E702,2.3569400310516357,1.6093099117279053,1.585386037826538
220872,radio://0/80/2M/E7E7E7E702,2.341703176498413,1.6578724384307861,1.6890385150909424
221372,radio://0/80/2M/E7E7E7E702,2.330411195755005,1.6641974449157715,1.7631175518035889
221872,radio://0/80/2M/E7E7E7E702,2.3916211128234863,1.643141508102417,1.851343035697937
222372,radio://0/80/2M/E7E7E7E702,2.341865301132202,1.7275446653366089,1.9020768404006958
222872,radio://0/80/2M/E7E7E7E702,2.3332791328430176,1.7400261163711548,1.8605045080184937
223372,radio://0/80/2M/E7E7E7E702,2.2462053298950195,1.8138455152511597,1.8648334741592407
223872,radio://0/80/2M/E7E7E7E702,2.2813620567321777,1.793669581413269,1.8685345649719238
224372,radio://0/80/2M/E7E7E7E702,2.370939254760742,1.7345783710479736,1.8403232097625732
224872,radio://0/80/2M/E7E7E7E702,2.3383429050445557,1.7624181509017944,1.8614466190338135
225372,radio://0/80/2M/E7E7E7E702,2.315930128097534,1.7271056175231934,1.828894019126892
225872,radio://0/80/2M/E7E7E7E702,2.3382930755615234,1.6971044540405273,1.834834337234497
226372,radio://0/80/2M/E7E7E7E702,2.314056396484375,1.6624778509140015,1.774374008178711
226872,radio://0/80/2M/E7E7E7E702,2.2330100536346436,1.7813249826431274,1.682262897491455
227372,radio://0/80/2M/E7E7E7E702,2.2351138591766357,1.782893419265747,1.581140398979187
227872,radio://0/80/2M/E7E7E7E702,2.2500250339508057,1.6887397766113281,1.4776885509490967
228372,radio://0/80/2M/E7E7E7E702,2.291185140609741,1.7046387195587158,1.4442737102508545
228872,radio://0/80/2M/E7E7E7E702,2.2891249656677246,1.716012716293335,1.3147485256195068
229372,radio://0/80/2M/E7E7E7E702,2.3312466144561768,1.7606455087661743,1.2353979349136353
229872,radio://0/80/2M/E7E7E7E702,2.2933478355407715,1.664262294769287,1.1275171041488647
230372,radio://0/80/2M/E7E7E7E702,2.303596258163452,1.6180188655853271,1.0540621280670166
230872,radio://0/80/2M/E7E7E7E702,2.305037498474121,1.6755905151367188,0.9644656777381897
231372,radio://0/80/2M/E7E7E7E702,2.3787686824798584,1.6519966125488281,0.8457195162773132
231872,radio://0/80/2M/E7E7E7E702,2.3996944427490234,1.6610652208328247,0.7861478328704834
232372,radio://0/80/2M/E7E7E7E702,2.364820718765259,1.6438435316085815,0.7474805116653442
232872,radio://0/80/2M/E7E7E7E702,2.4503650665283203,1.6665241718292236,0.7564798593521118
233372,radio://0/80/2M/E7E7E7E702,2.4525344371795654,1.683223843574524,0.7017236948013306
233872,radio://0/80/2M/E7E7E7E702,2.4068779945373535,1.7014745473861694,0.5966207385063171
