timestamp,uri,x(m),y(m),z(m)
286786,radio://0/80/2M/E7E7E7E701,3.560100555419922,4.28336238861084,0.007746965624392033
287286,radio://0/80/2M/E7E7E7E701,3.560059070587158,4.2830610275268555,0.008844270370900631
287786,radio://0/80/2M/E7E7E7E701,3.557047128677368,4.287145137786865,0.010408620350062847
288286,radio://0/80/2M/E7E7E7E701,3.5568578243255615,4.316630840301514,0.007892798632383347
288786,radio://0/80/2M/E7E7E7E701,3.5395491123199463,4.32638692855835,0.009458458051085472
289286,radio://0/80/2M/E7E7E7E701,0.0,0.0,0.007999950088560581
289786,radio://0/80/2M/E7E7E7E701,-0.0009492782410234213,0.0020645116455852985,0.0086510069668293
290286,radio://0/80/2M/E7E7E7E701,3.131692409515381,4.512335777282715,0.010293187573552132
290786,radio://0/80/2M/E7E7E7E701,3.2132205963134766,4.4759745597839355,0.008768241852521896
291286,radio://0/80/2M/E7E7E7E701,3.3814258575439453,4.389925003051758,0.00902834627777338
291786,radio://0/80/2M/E7E7E7E701,3.4330341815948486,4.351399898529053,0.00668299850076437
292286,radio://0/80/2M/E7E7E7E701,3.4534730911254883,4.313403129577637,0.002615284873172641
292786,radio://0/80/2M/E7E7E7E701,3.5235655307769775,4.367446422576904,0.0617288239300251
293286,radio://0/80/2M/E7E7E7E701,3.524052619934082,4.332369327545166,0.12003899365663528
293786,radio://0/80/2M/E7E7E7E701,3.503845691680908,4.288811683654785,0.2823226749897003
294286,radio://0/80/2M/E7E7E7E701,3.4529378414154053,4.272054672241211,0.451580673456192
294786,radio://0/80/2M/E7E7E7E701,3.4397013187408447,4.252224445343018,0.5975479483604431
295286,radio://0/80/2M/E7E7E7E701,3.4772586822509766,4.26071834564209,0.7281613349914551
295786,radio://0/80/2M/E7E7E7E701,3.5474355220794678,4.2876362800598145,0.7786479592323303
296286,radio://0/80/2M/E7E7E7E701,3.603626251220703,4.293215751647949,0.7788548469543457
296786,radio://0/80/2M/E7E7E7E701,3.6621296405792236,4.228437900543213,0.8399872183799744
297286,radio://0/80/2M/E7E7E7E701,3.654055118560791,4.206010341644287,0.9222506284713745
297786,radio://0/80/2M/E7E7E7E701,3.648365020751953,4.238466262817383,1.0189779996871948
298286,radio://0/80/2M/E7E7E7E701,3.7036056518554688,4.271676540374756,1.101151943206787
298786,radio://0/80/2M/E7E7E7E701,3.7182607650756836,4.2783403396606445,1.171770453453064
299286,radio://0/80/2M/E7E7E7E701,3.7670130729675293,4.218206882476807,1.2624160051345825
299786,radio://0/80/2M/E7E7E7E701,3.788820266723633,4.169165134429932,1.3430768251419067
300286,radio://0/80/2M/E7E7E7E701,3.7408995628356934,4.171398162841797,1.4286340475082397
300786,radio://0/80/2M/E7E7E7E701,3.7434704303741455,4.237506866455078,1.5261739492416382
301286,radio://0/80/2M/E7E7E7E701,3.79713773727417,4.267027378082275,1.6049333810806274
301786,radio://0/80/2M/E7E7E7E701,3.8097927570343018,4.261483669281006,1.6720948219299316
302286,radio://0/80/2M/E7E7E7E701,3.872152090072632,4.26248836517334,1.7672839164733887
302786,radio://0/80/2M/E7E7E7E701,3.811450958251953,4.2734375,1.7743635177612305
303286,radio://0/80/2M/E7E7E7E701,3.7788054943084717,4.261986255645752,1.7894370555877686
303786,radio://0/80/2M/E7E7E7E701,3.8021748065948486,4.261478424072266,1.7725902795791626
304286,radio://0/80/2M/E7E7E7E701,3.8370614051818848,4.259070873260498,1.7430453300476074
304786,radio://0/80/2M/E7E7E7E701,3.8315320014953613,4.247809410095215,1.7482117414474487
305286,radio://0/80/2M/E7E7E7E701,3.8078601360321045,4.2546305656433105,1.7454699277877808
305786,radio://0/80/2M/E7E7E7E701,3.818593740463257,4.266574859619141,1.7503547668457031
306286,radio://0/80/2M/E7E7E7E701,3.7836763858795166,4.274048805236816,1.7205724716186523
306786,radio://0/80/2M/E7E7E7E701,3.8518869876861572,4.273449897766113,1.671364188194275
307286,radio://0/80/2M/E7E7E7E701,3.939331293106079,4.270623683929443,1.573583722114563
307786,radio://0/80/2M/E7E7E7E701,3.9085896015167236,4.305009365081787,1.4749071598052979
308286,radio://0/80/2M/E7E7E7E701,3.832321882247925,4.308375358581543,1.3921477794647217
308786,radio://0/80/2M/E7E7E7E701,3.84363055229187,4.285212516784668,1.3047175407409668
309286,radio://0/80/2M/E7E7E7E701,3.9640750885009766,4.265968322753906,1.1945931911468506
309786,radio://0/80/2M/E7E7E7E701,3.9459829330444336,4.322872638702393,1.1080023050308228
310286,radio://0/80/2M/E7E7E7E701,3.9305551052093506,4.347299098968506,1.0201889276504517
310786,radio://0/80/2M/E7E7E7E701,3.893616199493408,4.277379512786865,0.9328354597091675
311286,radio://0/80/2M/E7E7E7E701,3.8779115676879883,4.254874229431152,0.8408224582672119
311786,radio://0/80/2M/E7E7E7E701,3.9020252227783203,4.234705924987793,0.747458815574646
312286,radio://0/80/2M/E7E7E7E701,3.8459341526031494,4.229702949523926,0.6657183170318604
312786,radio://0/80/2M/E7E7E7E701,3.7716665267944336,4.174845218658447,0.6397016048431396
313286,radio://0/80/2M/E7E7E7E701,3.7489256858825684,4.204087257385254,0.6454235911369324
313786,radio://0/80/2M/E7E7E7E701,3.72084641456604,4.227234363555908,0.5807561874389648
314286,radio://0/80/2M/E7E7E7E701,3.6437907218933105,4.230330467224121,0.47835642099380493
314786,radio://0/80/2M/E7E7E7E701,3.600494384765625,4.24351167678833,0.3767237365245819
315286,radio://0/80/2M/E7E7E7E701,3.604693651199341,4.181053161621094,0.27768203616142273
