File size: 2706060
Lost sync @ 12276, recovered after 19812 bytes
full-rotation, 15, 0.9759929, 0.9808097, 0.96998596, 0.9747462, 0.62711906, 0.62734604, 0.6187887, 0.61895895, 54.675636
full-rotation, 10, -0.7145283, -0.7148565, -0.7235532, -0.72393596, -1.0522022, -1.0575078, -1.0581641, -1.0635242, 54.680935
full-rotation, 10, -0.7145283, -0.7148565, -0.7235532, -0.72393596, -1.0521476, -1.0574532, -1.0580547, -1.0634696, 54.70008
full-rotation, 15, 0.9759929, 0.9808097, 0.9699292, 0.9747462, 0.6271758, 0.62745905, 0.61884546, 0.6190152, 54.712593
full-rotation, 10, -0.7144736, -0.7148018, -0.7235532, -0.72388136, -1.052093, -1.0573983, -1.0580547, -1.0633602, 54.719227
full-rotation, 10, -0.7144736, -0.7147471, -0.72349846, -0.72388136, -1.0519834, -1.0572891, -1.0580001, -1.0633056, 54.738373
full-rotation, 15, 0.9759362, 0.9807532, 0.9699292, 0.9746895, 0.6272888, 0.6275158, 0.6189022, 0.61907196, 54.74955
full-rotation, 10, -0.7144736, -0.71469235, -0.72349846, -0.72388136, -1.0519834, -1.0572891, -1.0579453, -1.0632508, 54.75752
full-rotation, 15, 0.97587943, 0.98069644, 0.96981597, 0.97463274, 0.6272888, 0.6275158, 0.6189022, 0.61907196, 54.768032
full-rotation, 10, -0.7144189, -0.71469235, -0.72349846, -0.72382665, -1.0519288, -1.0571795, -1.0578907, -1.0631962, 54.776665
full-rotation, 15, 0.9758229, 0.98069644, 0.96981597, 0.97457623, 0.6272888, 0.6275158, 0.6189022, 0.61907196, 54.78651
full-rotation, 10, -0.7144189, -0.71463776, -0.723389, -0.7237719, -1.0518193, -1.0571249, -1.0577264, -1.0631416, 54.79581
full-rotation, 8, -1.1508846, -1.1514747, -1.1536205, -1.1542108, -1.3367472, -1.3398585, -1.3386784, -1.3416827, 54.80053
full-rotation, 15, 0.9758229, 0.9806397, 0.9697592, 0.9745195, 0.62723255, 0.6275158, 0.61895895, 0.6191287, 54.80499
full-rotation, 10, -0.7143643, -0.71463776, -0.723389, -0.7237719, -1.0517647, -1.0570154, -1.0576718, -1.0630322, 54.814957
full-rotation, 15, 0.97570944, 0.98052645, 0.9697025, 0.9745195, 0.6272888, 0.6275158, 0.6189022, 0.6191287, 54.823467
full-rotation, 10, -0.7143643, -0.71463776, -0.723389, -0.7237719, -1.0516553, -1.0569608, -1.0575624, -1.0629773, 54.834103
full-rotation, 15, 0.97570944, 0.9805832, 0.9697025, 0.9745195, 0.6272888, 0.62757254, 0.6190152, 0.6191287, 54.841946
