File size: 1431108
Lost sync @ 0, recovered after 27252 bytes
full-rotation, 0, -0.10710037, -0.1084106, -0.09929061, -0.10065317, -0.16335821, -0.16173363, -0.15570593, -0.15392399, 84.164566
full-rotation, 6, -0.35684395, -0.35956824, -0.3493122, -0.35198295, -0.5609684, -0.55936575, -0.55332994, -0.5517273, 84.21896
full-rotation, 0, -0.10710037, -0.1084106, -0.09929061, -0.10070562, -0.16341066, -0.16173363, -0.15565348, -0.15397596, 84.22451
full-rotation, 1, 0.14449358, 0.14107943, 0.14107943, 0.13761282, 0.3934574, 0.390306, 0.39503336, 0.391829, 84.23806
full-rotation, 6, -0.35689747, -0.35956824, -0.3493122, -0.35203636, -0.5609684, -0.5594194, -0.5533831, -0.5517273, 84.23857
full-rotation, 3, -0.15464532, -0.15152025, -0.15374506, -0.15051389, -0.30399394, -0.30102777, -0.30733085, -0.30436468, 84.2769
full-rotation, 2, -0.03794098, -0.036991596, -0.043478966, -0.04252982, 0.12834501, 0.12765932, 0.12270117, 0.122015476, 84.36266
full-rotation, 0, -0.10710037, -0.1084106, -0.09929061, -0.10065317, -0.16341066, -0.16173363, -0.15570593, -0.15397596, 84.36436
full-rotation, 1, 0.14444113, 0.14107943, 0.14102697, 0.13761282, 0.3934574, 0.390306, 0.39503336, 0.391829, 84.51718
full-rotation, 3, -0.15469825, -0.1514144, -0.15374506, -0.15056694, -0.30399394, -0.30108118, -0.30733085, -0.30436468, 84.57346
full-rotation, 1, 0.14444113, 0.14107943, 0.14097452, 0.13761282, 0.3934574, 0.390306, 0.39503336, 0.391829, 84.59693
full-rotation, 3, -0.15469825, -0.15146744, -0.15379798, -0.15056694, -0.3040471, -0.30108118, -0.30733085, -0.30436468, 84.65255
full-rotation, 1, 0.14449358, 0.14097452, 0.14097452, 0.13766551, 0.39350986, 0.39035845, 0.39503336, 0.391829, 84.656746
full-rotation, 6, -0.35684395, -0.35956824, -0.3493122, -0.35203636, -0.5609684, -0.5594194, -0.5533831, -0.5516739, 84.748276
full-rotation, 1, 0.14449358, 0.14107943, 0.14097452, 0.13761282, 0.39350986, 0.390306, 0.3951378, 0.39188147, 84.83618
full-rotation, 1, 0.14444113, 0.14107943, 0.14107943, 0.13761282, 0.3934574, 0.390306, 0.3951378, 0.39188147, 84.91593
full-rotation, 3, -0.15469825, -0.15152025, -0.15374506, -0.15051389, -0.30410004, -0.30108118, -0.30733085, -0.30436468, 84.94911
full-rotation, 3, -0.15469825, -0.1514144, -0.153692, -0.15051389, -0.3040471, -0.30097508, -0.30733085, -0.30436468, 85.02819
full-rotation, 6, -0.35684395, -0.35951495, -0.34925878, -0.35198295, -0.5609684, -0.55936575, -0.55332994, -0.5517273, 85.042336
full-rotation, 1, 0.14449358, 0.14107943, 0.14107943, 0.13766551, 0.39350986, 0.390306, 0.3951378, 0.39188147, 85.09537
full-rotation, 1, 0.14449358, 0.14107943, 0.14107943, 0.13761282, 0.39350986, 0.390306, 0.3951378, 0.39193392, 85.1153
full-rotation, 2, -0.03794098, -0.036991596, -0.043426275, -0.042476892, 0.12834501, 0.12765932, 0.12270117, 0.122015476, 85.11713
full-rotation, 1, 0.14449358, 0.14107943, 0.14107943, 0.13756037, 0.3934574, 0.390306, 0.39503336, 0.391829, 85.25487
full-rotation, 1, 0.14444113, 0.14107943, 0.14102697, 0.13756037, 0.39350986, 0.390306, 0.39503336, 0.391829, 85.2748
full-rotation, 0, -0.107047915, -0.1084106, -0.09929061, -0.10065317, -0.16335821, -0.16168118, -0.15565348, -0.15397596, 85.34334
full-rotation, 1, 0.14444113, 0.14107943, 0.14107943, 0.13761282, 0.39350986, 0.390306, 0.39503336, 0.39188147, 85.39443
full-rotation, 1, 0.14449358, 0.14107943, 0.14107943, 0.13761282, 0.39350986, 0.390306, 0.3951378, 0.39188147, 85.41437
full-rotation, 1, 0.14449358, 0.14107943, 0.14097452, 0.13756037, 0.3934574, 0.390306, 0.39503336, 0.391829, 85.4343
full-rotation, 3, -0.15469825, -0.15152025, -0.15374506, -0.15051389, -0.30410004, -0.30108118, -0.30733085, -0.30441785, 85.44338
full-rotation, 6, -0.35684395, -0.35956824, -0.34925878, -0.35198295, -0.5609684, -0.5594194, -0.5533831, -0.5517273, 85.473625
full-rotation, 2, -0.03799367, -0.036991596, -0.043531656, -0.042424202, 0.12839746, 0.12765932, 0.12270117, 0.122015476, 85.53406
full-rotation, 1, 0.14444113, 0.14107943, 0.14107943, 0.13761282, 0.39350986, 0.390306, 0.3951378, 0.39188147, 85.61374
full-rotation, 1, 0.14444113, 0.14107943, 0.14097452, 0.13761282, 0.3934574, 0.390306, 0.39503336, 0.391829, 85.69349
full-rotation, 1, 0.14444113, 0.14107943, 0.14097452, 0.13761282, 0.3934574, 0.390306, 0.39503336, 0.391829, 85.71343
full-rotation, 1, 0.14444113, 0.14107943, 0.14097452, 0.13761282, 0.3934574, 0.390306, 0.39503336, 0.391829, 85.83305
full-rotation, 2, -0.03794098, -0.036991596, -0.043426275, -0.042476892, 0.12834501, 0.12771177, 0.12270117, 0.122015476, 85.85173
full-rotation, 3, -0.15469825, -0.15152025, -0.15374506, -0.15051389, -0.30410004, -0.30108118, -0.30733085, -0.30441785, 85.89811
full-rotation, 0, -0.10710037, -0.1084106, -0.09934294, -0.10070562, -0.16341066, -0.16173363, -0.15565348, -0.15397596, 86.04261
full-rotation, 0, -0.10710037, -0.108358145, -0.09929061, -0.10070562, -0.16341066, -0.16168118, -0.15575838, -0.15397596, 86.062584
full-rotation, 0, -0.10710037, -0.1084106, -0.09929061, -0.10065317, -0.16341066, -0.16173363, -0.15575838, -0.15397596, 86.10255
full-rotation, 2, -0.03794098, -0.036991596, -0.043426275, -0.042476892, 0.12834501, 0.12771177, 0.12275362, 0.122015476, 86.10983
full-rotation, 3, -0.15469825, -0.15152025, -0.15374506, -0.15051389, -0.30410004, -0.30102777, -0.30733085, -0.30436468, 86.21444
full-rotation, 0, -0.107047915, -0.108358145, -0.09929061, -0.10065317, -0.16335821, -0.16162872, -0.15565348, -0.15392399, 86.22242
full-rotation, 3, -0.15469825, -0.15152025, -0.15374506, -0.15056694, -0.30410004, -0.30108118, -0.30733085, -0.304312, 86.3133
full-rotation, 0, -0.107047915, -0.108358145, -0.09929061, -0.10065317, -0.16341066, -0.16162872, -0.15565348, -0.15397596, 86.34229
full-rotation, 2, -0.03794098, -0.036938667, -0.043426275, -0.042476892, 0.12834501, 0.12765932, 0.12270117, 0.122015476, 86.40764
full-rotation, 0, -0.10710037, -0.1084106, -0.09929061, -0.10065317, -0.16341066, -0.16168118, -0.15565348, -0.15397596, 86.48215
