File size: 3361224
Lost sync @ 26628, recovered after 33264 bytes
full-rotation, 6, 0.7085066, 0.70626307, 0.7141154, 0.7119787, 0.39498377, 0.39680004, 0.40278292, 0.4045987, 3.2625968
full-rotation, 3, -0.2861619, -0.27943516, -0.28531432, -0.27848172, -1.3540606, -1.3525245, -1.3691561, -1.3677793, 3.2659397
full-rotation, 4, -0.124646425, -0.12565494, -0.11556995, -0.11663151, -0.5707369, -0.56771183, -0.5627754, -0.5597496, 3.2736442
full-rotation, 3, -0.2861619, -0.27943516, -0.2852614, -0.27842867, -1.3540606, -1.3525245, -1.3691561, -1.367832, 3.2857106
full-rotation, 4, -0.124646425, -0.12565494, -0.11556995, -0.11663151, -0.5707369, -0.56765866, -0.5627754, -0.5597496, 3.293373
full-rotation, 3, -0.2861619, -0.27943516, -0.28531432, -0.27848172, -1.3540606, -1.3525245, -1.3691561, -1.3677793, 3.3054812
full-rotation, 4, -0.12459338, -0.12565494, -0.11556995, -0.11663151, -0.5707369, -0.56765866, -0.5627754, -0.5597496, 3.3131022
full-rotation, 4, -0.124646425, -0.12565494, -0.11556995, -0.11663151, -0.5707369, -0.56765866, -0.5627754, -0.5597496, 3.3328314
full-rotation, 3, -0.2861619, -0.27943516, -0.28531432, -0.27853465, -1.3540077, -1.3524718, -1.3691561, -1.3677261, 3.345023
full-rotation, 11, -0.82545376, -0.8251227, -0.8214811, -0.8210397, -1.0658746, -1.0631711, -1.0626745, -1.0599155, 3.3655207
full-rotation, 4, -0.12459338, -0.12565494, -0.11556995, -0.116684556, -0.5706837, -0.56765866, -0.5627754, -0.55969644, 3.37229
full-rotation, 6, 0.7085066, 0.70626307, 0.7141154, 0.71192527, 0.39498377, 0.39680004, 0.40278292, 0.4045987, 3.3802216
full-rotation, 7, -0.3933984, -0.3954326, -0.3855828, -0.38767052, -0.8580997, -0.85590506, -0.8525326, -0.85023093, 3.391583
full-rotation, 4, -0.12459338, -0.12565494, -0.11556995, -0.11663151, -0.5706837, -0.56765866, -0.5627754, -0.5597496, 3.392019
full-rotation, 4, -0.124646425, -0.12565494, -0.11556995, -0.11663151, -0.5707369, -0.56771183, -0.5627754, -0.5597496, 3.4117482
full-rotation, 3, -0.2861619, -0.27943516, -0.28531432, -0.27842867, -1.3540606, -1.3524718, -1.3691561, -1.3677261, 3.4241064
full-rotation, 3, -0.2861619, -0.27943516, -0.28531432, -0.27848172, -1.3540606, -1.3525245, -1.3691561, -1.3677793, 3.4438772
full-rotation, 4, -0.12459338, -0.12565494, -0.11556995, -0.11663151, -0.5706837, -0.56765866, -0.5627754, -0.5597496, 3.4512064
full-rotation, 3, -0.2861619, -0.27938223, -0.28520858, -0.27842867, -1.3540077, -1.3524718, -1.3691561, -1.3677261, 3.483419
