File size: 2577732
Lost sync @ 24, recovered after 33852 bytes
full-rotation, 5, 0.13812804, 0.13999367, 0.13103867, 0.13295746, -0.035251617, -0.036317825, -0.042927265, -0.04404688, 38.677696
full-rotation, 7, -0.5786686, -0.58102405, -0.5707996, -0.5731549, -0.24806213, -0.24565339, -0.23896194, -0.23655272, 38.683723
full-rotation, 7, -0.5786686, -0.58102405, -0.5707996, -0.5731549, -0.24806213, -0.24565339, -0.23896194, -0.23655272, 38.703285
full-rotation, 7, -0.5786152, -0.58102405, -0.5707996, -0.5731015, -0.24800849, -0.24565339, -0.23890829, -0.23655272, 38.722847
full-rotation, 5, 0.13823462, 0.14004683, 0.13103867, 0.13295746, -0.03519821, -0.036317825, -0.042874336, -0.04404688, 38.736633
full-rotation, 7, -0.5786152, -0.5809704, -0.5707462, -0.5731015, -0.24795508, -0.2455461, -0.23885489, -0.2364459, 38.74241
full-rotation, 7, -0.5786152, -0.5809704, -0.5707462, -0.5731015, -0.24795508, -0.24559975, -0.23880124, -0.2364459, 38.76197
full-rotation, 7, -0.5786152, -0.58102405, -0.5707996, -0.5731549, -0.24800849, -0.24559975, -0.23890829, -0.23655272, 38.781536
full-rotation, 7, -0.5786686, -0.58102405, -0.5707996, -0.5731549, -0.24806213, -0.2457068, -0.23896194, -0.23655272, 38.801098
full-rotation, 2, -0.74614084, -0.74635196, -0.7498331, -0.750255, -0.8440523, -0.84626746, -0.84774446, -0.850065, 38.810623
full-rotation, 7, -0.57872224, -0.58102405, -0.5707996, -0.5731549, -0.24811554, -0.2457068, -0.2390151, -0.23665977, 38.82066
full-rotation, 7, -0.57872224, -0.58102405, -0.5708531, -0.5732086, -0.24816918, -0.24576044, -0.2390151, -0.23665977, 38.84022
full-rotation, 2, -0.74614084, -0.74640465, -0.7498331, -0.7501495, -0.8440523, -0.8463731, -0.8476918, -0.850065, 38.870186
full-rotation, 7, -0.57872224, -0.58102405, -0.5707996, -0.5731549, -0.24811554, -0.2457068, -0.2390151, -0.23660636, 38.879345
full-rotation, 7, -0.5786686, -0.58102405, -0.5708531, -0.5731549, -0.24800849, -0.24565339, -0.23896194, -0.23655272, 38.898907
full-rotation, 7, -0.5786686, -0.58102405, -0.5707996, -0.5731549, -0.24800849, -0.24559975, -0.23890829, -0.23649931, 38.91847
full-rotation, 7, -0.5786686, -0.58102405, -0.5707996, -0.5731549, -0.24800849, -0.24565339, -0.23890829, -0.23649931, 38.93803
full-rotation, 5, 0.13812804, 0.13999367, 0.13114524, 0.13295746, -0.035251617, -0.036370754, -0.042927265, -0.044099808, 38.952736
